ID,Name,Role,Full Name,Image,DOB,Batting Style (s),Bowling Style (s),Batting Style (l),Bowling Style(l),Team ID,Playing Role
79157,Hazratullah Zazai,P,Hazratullah Zazai,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320497.png",23-3-1998,lhb,sla,left-hand bat,slow left-arm orthodox,40.0,opening batter
79163,Karim Janat,P,Karim Janat,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320600/320654.png",11-8-1998,rhb,rm,right-hand bat,right-arm medium,40.0,bowling allrounder
90165,Mujeeb Ur Rahman,P,Mujeeb Ur Rahman,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320500/320501.png",28-3-2001,rhb,ob,right-hand bat,right-arm offbreak,40.0,bowler
79151,Naveen-ul-Haq,P,Naveen-ul-Haq,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320500/320502.png",23-9-1999,rhb,rmf,right-hand bat,right-arm medium-fast,40.0,bowler
90143,Rahmanullah Gurbaz,P,Rahmanullah Gurbaz,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320500/320504.png",28-11-2001,rhb,,right-hand bat,,40.0,wicketkeeper batter
70961,Sharafuddin Ashraf,P,Sharafuddin Ashraf,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320500/320508.png",10-1-1995,rhb,sla,right-hand bat,slow left-arm orthodox,40.0,allrounder
80817,NT Ellis,P,Nathan Ellis,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329711.png",22-9-1994,rhb,rfm,right-hand bat,right-arm fast-medium,2.0,bowler
72093,JP Inglis,P,Josh Inglis,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/324200/324232.png",4-3-1995,rhb,,right-hand bat,,2.0,wicketkeeper batter
50709,KW Richardson,P,Kane Richardson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321500/321594.png",12-2-1991,rhb,rfm,right-hand bat,right-arm fast-medium,2.0,bowler
80807,DR Sams,P,Daniel Sams,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321500/321573.png",27-10-1992,rhb,lfm,right-hand bat,left-arm fast-medium,2.0,allrounder
54212,MP Stoinis,P,Marcus Stoinis,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321500/321596.png",16-8-1989,rhb,rm,right-hand bat,right-arm medium,2.0,batting allrounder
68884,MJ Swepson,P,Mitchell Swepson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321600/321605.png",4-10-1993,rhb,lb,right-hand bat,legbreak,2.0,bowler
87075,Afif Hossain,P,Afif Hossain,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323159.png",22-9-1999,lhb,ob,left-hand bat,right-arm offbreak,25.0,allrounder
66691,Litton Das,WK,Litton Das,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319700/319727.png",13-10-1994,rhb,ob,right-hand bat,right-arm offbreak,25.0,wicketkeeper batter
80875,Mahedi Hasan,P,Mahedi Hasan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/380200/380237.png",12-12-1994,rhb,ob,right-hand bat,right-arm offbreak,25.0,allrounder
91277,Mohammad Naim,P,Mohammad Naim,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323167.png",22-8-1999,lhb,,left-hand bat,,25.0,opening batter
56825,Nasum Ahmed,P,Nasum Ahmed,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323176.png",5-12-1994,lhb,sla,left-hand bat,slow left-arm orthodox,25.0,bowler
103786,Shamim Hossain,P,Shamim Hossain,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329712.png",2-9-2000,lhb,ob,left-hand bat,right-arm offbreak,25.0,allrounder
91235,Shoriful Islam,P,Shoriful Islam,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323175.png",3-6-2001,lhb,lmf,left-hand bat,left-arm medium-fast,25.0,bowler
70884,Mohammad Saifuddin,P,Mohammad Saifuddin,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322800/322800.png",1-11-1996,lhb,rmf,left-hand bat,right-arm medium-fast,25.0,bowling allrounder
67312,TK Curran,P,Tom Curran,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323112.png",12-3-1995,rhb,rfm,right-hand bat,right-arm fast-medium,1.0,allrounder
59832,LS Livingstone,P,Liam Livingstone,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323103.png",4-8-1993,rhb,"ob,lb",right-hand bat,"right-arm offbreak,legbreak",1.0,batting allrounder
49309,DJ Malan,P,Dawid Malan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323000/323003.png",3-9-1987,lhb,lb,left-hand bat,legbreak,1.0,top-order batter
56993,MA Wood,P,Mark Wood,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316660.png",11-1-1990,rhb,rf,right-hand bat,right-arm fast,1.0,bowler
72103,SM Curran,P,Sam Curran,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323113.png",3-6-1998,lhb,lmf,left-hand bat,left-arm medium-fast,1.0,allrounder
62490,TS Mills,P,Tymal Mills,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323104.png",12-8-1992,rhb,lf,right-hand bat,left-arm fast,1.0,bowler
95219,RD Chahar,P,Rahul Chahar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/331100/331166.png",4-8-1999,rhb,lbg,right-hand bat,legbreak googly,6.0,bowler
75325,Ishan Kishan,WK,Ishan Kishan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/331100/331165.png",18-7-1998,lhb,,left-hand bat,,6.0,wicketkeeper batter
86165,RR Pant,WK,Rishabh Pant,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323000/323036.png",4-10-1997,lhb,,left-hand bat,,6.0,wicketkeeper batter
60530,KL Rahul,P,KL Rahul,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319900/319942.png",18-4-1992,rhb,,right-hand bat,,6.0,wicketkeeper batter
63477,SN Thakur,P,Shardul Thakur,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322696.png",16-10-1991,rhb,rm,right-hand bat,right-arm medium,6.0,bowler
98673,CV Varun,P,Varun Chakravarthy,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/331100/331167.png",29-8-1991,rhb,lbg,right-hand bat,legbreak googly,6.0,bowler
61990,SA Yadav,P,Suryakumar Yadav,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/331100/331163.png",14-9-1990,rhb,"rm,ob",right-hand bat,"right-arm medium,right-arm offbreak",6.0,batter
66012,MR Adair,P,Mark Adair,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319892.png",27-3-1996,rhb,rfm,right-hand bat,right-arm fast-medium,29.0,bowling allrounder
69644,C Campher,P,Curtis Campher,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321300/321343.png",20-4-1999,rhb,rmf,right-hand bat,right-arm medium-fast,29.0,allrounder
97447,GJ Delany,P,Gareth Delany,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319872.png",28-4-1997,rhb,lbg,right-hand bat,legbreak googly,29.0,batting allrounder
85975,JB Little,P,Josh Little,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/367800/367860.png",1-11-1999,rhb,lfm,right-hand bat,left-arm fast-medium,29.0,bowler
99307,NA Rock,P,Neil Rock,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/339100/339165.png",24-9-2000,lhb,,left-hand bat,,29.0,wicketkeeper batter
91741,Simi Singh,P,Simi Singh,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319897.png",4-2-1987,rhb,"ob,lbg",right-hand bat,"right-arm offbreak,legbreak googly",29.0,bowling allrounder
89741,HT Tector,P,Harry Tector,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319873.png",6-12-1999,rhb,ob,right-hand bat,right-arm offbreak,29.0,middle-order batter
85965,LJ Tucker,P,Lorcan Tucker,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/339100/339164.png",10-9-1996,rhb,,right-hand bat,,29.0,wicketkeeper batter
85967,B White,P,Ben White,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/339100/339163.png",29-8-1998,rhb,lb,right-hand bat,legbreak,29.0,bowler
65478,MG Erasmus,C,Gerhard Erasmus,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329755.png",11-4-1995,rhb,ob,right-hand bat,right-arm offbreak,28.0,allrounder
67403,JJ Smit,VC,JJ Smit,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329762.png",10-11-1995,rhb,lmf,right-hand bat,left-arm medium-fast,28.0,bowling allrounder
61771,SJ Baard,P,Stephan Baard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329756.png",29-4-1992,rhb,rmf,right-hand bat,right-arm medium-fast,28.0,batter
94753,K Birkenstock,P,Karl Birkenstock,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/348600/348604.png",27-3-1996,lhb,rfm,left-hand bat,right-arm fast-medium,28.0,middle-order batter
68176,MD du Preez,WK,Michau du Preez,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329757.png",3-1-1996,rhb,lb,right-hand bat,legbreak,28.0,wicketkeeper batter
63683,JN Frylinck,P,Jan Frylinck,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/348600/348605.png",6-4-1994,lhb,lfm,left-hand bat,left-arm fast-medium,28.0,allrounder
70085,ZE Green,WK,Zane Green,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/350300/350307.png",11-10-1996,lhb,,left-hand bat,,28.0,wicketkeeper batter
95708,JN Loftie-Eaton,P,Jan Nicol Loftie-Eaton,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/348600/348606.png",15-3-2001,lhb,"rm,lb",left-hand bat,"right-arm medium,legbreak",28.0,batting allrounder
54563,BM Scholtz,P,Bernard Scholtz,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329759.png",3-10-1990,rhb,sla,right-hand bat,slow left-arm orthodox,28.0,bowler
95279,B Shikongo,P,Ben Shikongo,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329760.png",8-5-2000,rhb,rmf,right-hand bat,right-arm medium-fast,28.0,bowler
74479,R Trumpelmann,P,Ruben Trumpelmann,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/348600/348607.png",1-2-1998,rhb,lf,right-hand bat,left-arm fast,28.0,bowler
80905,M van Lingen,P,Michael van Lingen,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/350300/350305.png",24-10-1997,lhb,"lm,sla",left-hand bat,"left-arm medium,slow left-arm orthodox",28.0,bowling allrounder
53463,CG Williams,P,Craig Williams,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329764.png",25-2-1984,rhb,rm,right-hand bat,right-arm medium,28.0,top-order batter
53164,HN Ya France,P,Pikky Ya France,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329765.png",23-4-1990,rhb,ob,right-hand bat,right-arm offbreak,28.0,middle-order batter
58464,CN Ackermann,VC,Colin Ackermann,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322638.png",4-4-1991,rhb,ob,right-hand bat,right-arm offbreak,15.0,batting allrounder
93297,PRP Boissevain,P,Philippe Boissevain,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/331100/331168.png",18-10-2000,rhb,lbg,right-hand bat,legbreak googly,15.0,bowler
93293,BFW de Leede,P,Bas de Leede,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322637.png",15-11-1999,rhb,rfm,right-hand bat,right-arm fast-medium,15.0,batting allrounder
101548,SA Edwards,P,Scott Edwards,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322500/322592.png",23-8-1996,rhb,,right-hand bat,,15.0,wicketkeeper batter
69468,BD Glover,P,Brandon Glover,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/379300/379316.png",3-4-1997,rhb,rf,right-hand bat,right-arm fast,15.0,bowler
97878,FJ Klaassen,P,Fred Klaassen,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/324200/324241.png",13-11-1992,rhb,lfm,right-hand bat,left-arm fast-medium,15.0,bowler
48641,TD Astle,P,Todd Astle,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321300/321314.png",24-9-1986,rhb,lb,right-hand bat,legbreak,5.0,bowler
58403,DP Conway,P,Devon Conway,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321214.png",8-7-1991,lhb,rm,left-hand bat,right-arm medium,5.0,wicketkeeper batter
70691,KA Jamieson,P,Kyle Jamieson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321236.png",30-12-1994,rhb,rfm,right-hand bat,right-arm fast-medium,5.0,bowler
58772,DJ Mitchell,P,Daryl Mitchell,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321212.png",20-5-1991,rhb,rm,right-hand bat,right-arm medium,5.0,batting allrounder
80639,GD Phillips,P,Glenn Phillips,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321223.png",6-12-1996,rhb,ob,right-hand bat,right-arm offbreak,5.0,allrounder
70695,TL Seifert,WK,Tim Seifert,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321300/321313.png",14-12-1994,rhb,,right-hand bat,,5.0,wicketkeeper batter
64402,LH Ferguson,P,Lockie Ferguson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321239.png",13-6-1991,rhb,rf,right-hand bat,right-arm fast,5.0,bowler
87469,Aqib Ilyas,VC,Aqib Ilyas,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321767.png",5-9-1992,rhb,"ob,lbg",right-hand bat,"right-arm offbreak,legbreak googly",37.0,top-order batter
88971,Ayaan Khan,P,Ayaan Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/362400/362498.4.jpg",30-8-1992,lhb,sla,left-hand bat,slow left-arm orthodox,37.0,allrounder
97318,N Dhamba,P,Nestor Dhamba,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329754.png",19-2-1990,rhb,ob,right-hand bat,right-arm offbreak,37.0,bowler
61627,Fayyaz Butt,P,Fayyaz Butt,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321765.png",17-8-1993,rhb,rmf,right-hand bat,right-arm medium-fast,37.0,bowler
96344,Kaleemullah,P,Kaleemullah,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321773.png",24-12-1990,rhb,rm,right-hand bat,right-arm medium,37.0,bowler
45702,Mohammad Nadeem,P,Mohammad Nadeem,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321777.png",4-9-1982,rhb,rmf,right-hand bat,right-arm medium-fast,37.0,allrounder
96346,Naseem Khushi,P,Naseem Khushi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321778.png",11-8-1982,rhb,,right-hand bat,,37.0,wicketkeeper
110059,KH Prajapati,P,Kashyap Prajapati,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/362500/362500.4.jpg",11-10-1995,rhb,ob,right-hand bat,right-arm offbreak,37.0,top-order batter
104599,Sandeep Goud,P,Sandeep Goud,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321782.png",8-11-1991,rhb,rm,right-hand bat,right-arm medium,37.0,allrounder
103386,Suraj Kumar,WK,Suraj Kumar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",29-11-1988,rhb,,right-hand bat,,37.0,wicketkeeper batter
96345,Khurram Nawaz,P,Khurram Nawaz,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321775.png",30-1-1986,rhb,,right-hand bat,,37.0,middle-order batter
84937,Shadab Khan,VC,Shadab Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320467.png",4-10-1998,rhb,lb,right-hand bat,legbreak,7.0,allrounder
64412,Asif Ali,P,Asif Ali,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322100/322192.png",1-10-1991,rhb,ob,right-hand bat,right-arm offbreak,7.0,middle-order batter
65101,Fakhar Zaman,P,Fakhar Zaman,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320449.png",10-4-1990,lhb,sla,left-hand bat,slow left-arm orthodox,7.0,opening batter
104282,Haider Ali,P,Haider Ali,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322204.png",2-10-2000,rhb,,right-hand bat,,7.0,middle-order batter
103878,Haris Rauf,P,Haris Rauf,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322202.png",7-11-1993,rhb,rf,right-hand bat,right-arm fast,7.0,bowler
72719,Hasan Ali,P,Hasan Ali,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320450.png",2-7-1994,rhb,rmf,right-hand bat,right-arm medium-fast,7.0,bowler
54018,Mohammad Rizwan,WK,Mohammad Rizwan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320458.png",1-6-1992,rhb,rm,right-hand bat,right-arm medium,7.0,wicketkeeper batter
105513,Mohammad Wasim,P,Mohammad Wasim,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322100/322154.png",25-8-2001,rhb,rfm,right-hand bat,right-arm fast-medium,7.0,bowling allrounder
95855,Shaheen Shah Afridi,P,Shaheen Shah Afridi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322250.png",6-4-2000,lhb,lf,left-hand bat,left-arm fast,7.0,bowler
47469,A Vala,C,Assad Vala,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321136.png",5-8-1987,lhb,ob,left-hand bat,right-arm offbreak,20.0,batter
55134,CJA Amini,P,Charles Amini,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321138.png",14-4-1992,lhb,lb,left-hand bat,legbreak,20.0,allrounder
100464,SK Atai,P,Simon Atai,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321160.png",19-9-1999,lhb,,left-hand bat,,20.0,wicketkeeper batter
60468,S Bau,P,Sese Bau,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321159.png",23-6-1992,lhb,ob,left-hand bat,right-arm offbreak,20.0,middle-order batter
71459,K Doriga,P,Kiplin Doriga,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321149.png",18-10-1995,rhb,,right-hand bat,,20.0,wicketkeeper batter
71461,H Hiri,P,Hiri Hiri,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321144.png",1-5-1995,rhb,ob,right-hand bat,right-arm offbreak,20.0,middle-order batter
52600,J Kila,P,Jason Kila,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321146.png",15-1-1990,lhb,sla,left-hand bat,slow left-arm orthodox,20.0,bowling allrounder
65889,KV Morea,P,Kabua Morea,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329753.png",30-9-1993,rhb,lm,right-hand bat,left-arm medium,20.0,bowler
71463,N Pokana,P,Nosaina Pokana,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321155.png",12-4-1996,rhb,lf,right-hand bat,left-arm fast,20.0,bowler
101285,D Ravu,P,Damien Ravu,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321140.png",3-5-1994,rhb,rmf,right-hand bat,right-arm medium-fast,20.0,bowler
61866,L Siaka,P,Lega Siaka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321151.png",21-12-1992,rhb,"rfm,lb",right-hand bat,"right-arm fast-medium,legbreak",20.0,opening batter
68066,CA Soper,P,Chad Soper,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321137.png",19-11-1991,rhb,rmf,right-hand bat,right-arm medium-fast,20.0,bowler
71473,G Toka,P,Gaudi Toka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321142.png",17-6-1996,lhb,rmf,left-hand bat,right-arm medium-fast,20.0,allrounder
52584,TP Ura,P,Tony Ura,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321161.png",15-10-1989,rhb,,right-hand bat,,20.0,opening batter
65887,N Vanua,P,Norman Vanua,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321154.png",2-12-1993,rhb,rm,right-hand bat,right-arm medium,20.0,bowler
